"artist","asin","media","review_count","star_rating","title","year","genre"
"Emperor","B0058PZOHG","Audio CD","151","4.8","IX Equilibrium (Original Vinyl Edition)",1999,"death metal"
"Vader","B0059DOJ50","Audio CD,MP3 Music,Vinyl","61","4.8","Welcome To The Morbid Reich",2012,"death metal"
"Necrophagia","B005AW9UEA","Audio CD,MP3 Music,Vinyl","16","4.6","Deathtrip 69",2011,"death metal"
"Burzum","B005AYMC20","MP3 Music,Audio CD","136","4.8","Belus",2010,"death metal"
"Burzum","B005AYSB3Y","MP3 Music,Audio CD","97","4.6","Fallen (Special Colored Vinyl)",2011,"death metal"
"Melvins","B005CS77GU","MP3 Music,Audio CD","28","4.8","Dale Crover",1992,"death metal"
"Betraying the Martyrs","B005DROE0W","Audio CD,MP3 Music","32","4.7","Breathe in Life",2011,"death metal"
"Sigh","B005FA4WAO","Audio CD,Audio CD,Vinyl","55","4.7","Scorn Defeat",2011,"death metal"
"Ouroboros","B005FYCD24","Audio CD,MP3 Music","22","4.7","Glorification of a Myth",2011,"death metal"
"Death","B005LA35UG","Audio CD,MP3 Music,Vinyl,Audio, Cassette","930","4.8","Individual Thought Patterns",2011,"death metal"
"Arch Enemy","B005M38GNS","Audio CD","12","4.7","ウェイジズ・オブ・シン",2011,"death metal"
"Arch Enemy","B005M38GQK","Audio CD","23","4.6","ライズ・オブ・ザ・タイラント",2011,"death metal"
"Krisiun","B005NSRM46","Audio CD","34","4.6","The Great Execution",2012,"death metal"
"Asesino","B005O325OC","MP3 Music,Audio CD","16","5","Cristo Satanico",2007,"death metal"
"Ghoul","B005SDD7C2","Audio CD,MP3 Music,Vinyl","37","4.7","Splatterthrash",2007,"death metal"
"Ghoul","B005SDD8V2","Audio CD,MP3 Music,Vinyl","28","4.9","Transmission Zero",2011,"death metal"
"Darkane","B005SDDCGS","Audio CD,MP3 Music,Vinyl","20","4.8","Expanding Senses",2011,"death metal"
"Darkane","B005SDDCNG","Audio CD,MP3 Music,Vinyl","33","4.7","Layers of Lies",2011,"death metal"
"Darkane","B005SDDDJ4","Audio CD,MP3 Music,Vinyl","24","4.6","Insanity",2011,"death metal"
"Asphyx","B005VEG9J6","Audio CD,MP3 Music,Vinyl","15","4.9","On the Wings of Inferno",2011,"death metal"
"Dead Blue Sky","B0065QFVOS","Audio CD,MP3 Music,Audio CD","11","5","Symptoms Of An Unwanted Emotion",2011,"death metal"
"Tsjuder","B0069W882K","Audio CD,MP3 Music,Vinyl","26","4.6","Kill for Satan",2012,"death metal"
"Tsjuder","B0069W88CA","Audio CD,MP3 Music,Audio CD,Vinyl","31","4.7","Demonic Possession",2012,"death metal"
"Iron Maiden","B006AB6B88","MP3 Music,Audio CD","154","4.8","Live at Donington - August 22 1992",1993,"death metal"
"Iron Maiden","B006AC8X7Y","MP3 Music,Audio CD","928","4.6","Virtual XI (Picture Disc)",1998,"death metal"
"Iron Maiden","B006AMXQ62","MP3 Music,Audio CD","3166","4.8","Powerslave (Original Picture Disc)",1984,"death metal"
"Iron Maiden","B006CYWAN8","Vinyl","119","4.6","2 Minutes To Midnight",1984,"death metal"
"Iron Maiden","B006D2OYA6","Vinyl","65","4.8","Running Free (7"" Vinyl)",1985,"death metal"
"Iron Maiden","B006D3YURC","Vinyl,Audio CD,Vinyl","103","4.7","Stranger In A Strange Land (Poster Edition)",1986,"death metal"
"Iron Maiden","B006DV19MI","Audio CD,Vinyl","92","4.7","The Evil That Men Do (Shaped Picture Disc)",1988,"death metal"
"Iron Maiden","B006DVYPRY","Vinyl","62","4.7","Can I Play With Madness (12"" Vinyl)",1988,"death metal"
"Iron Maiden","B006E988V4","Audio CD,Vinyl","11","4.8","From Here To Eternity (Poster Edition)",1992,"death metal"
"Iron Maiden","B006EB5E9Q","Audio CD,Vinyl","18","4.7","Man On The Edge (Picture Disc and Poster Edition)",1995,"death metal"
"Megadeth","B006ES7HN0","Audio CD,Vinyl","13","4.8","Train Of Consequences",1994,"death metal"
"Megadeth","B006EVNQ00","MP3 Music,Audio CD","929","4.6","Killing is My Business... and Business is Good!",1985,"death metal"
"Megadeth","B006EW2T48","Audio CD,Vinyl","69","4.7","So Far, So Good... So What! (Picture Disc)",1988,"death metal"
"Megadeth","B006FDMFUO","Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette","668","4.7","The World Needs A Hero (Special Poster Edition)",2001,"death metal"
"Metallica","B006GWA67I","Audio CD,Vinyl","47","4.4","One / Seek And Destroy (Live)",1989,"death metal"
"Venom","B006LFAOUO","Audio CD,Vinyl","54","4.7","German Assault",1987,"death metal"
"Celtic Frost","B006LSI264","Vinyl,MP3 Music,Audio CD","162","4.6","Vanity / Nemesis",1990,"death metal"
"Death","B006M3A4WS","Audio CD,Audio, Cassette","28","4.9","Spiritual Healing",2007,"death metal"
"Korn","B006MI5ETG","MP3 Music,Audio CD","1156","4.8","Life Is Peachy",1996,"death metal"
"Korn","B006MOMGFK","MP3 Music,Audio CD","16","4.7","Falling Away From Me",1999,"death metal"
"Mayhem","B006MZQTHU","Audio CD,Vinyl","207","4.8","Out From The Dark (Picture Disc)",1996,"death metal"
"Opeth","B006NAG604","MP3 Music,Vinyl","13","4.9","In Live Concert At The Royal Albert Hall (4 Vinyl + 2 DVD)",2010,"death metal"
"Black Sabbath","B006NB4JJ8","MP3 Music,Audio CD","5535","4.8","Paranoid (Original Edition)",1970,"death metal"
"Slipknot","B006NBYJWU","MP3 Music,Audio CD","3213","4.8","Slipknot (Picture Disc)",1999,"death metal"
"Slipknot","B006NFF9KM","Audio CD,Vinyl","15","4.6","Left Behind (Picture Disc)",2001,"death metal"
"Faith No More","B006NOG4TI","MP3 Music,Audio CD","1031","4.7","The Real Thing (Picture Disc)",1989,"death metal"
"Faith No More","B006NOIBBW","MP3 Music,Audio CD","86","4.7","Live At The Brixton Academy",1990,"death metal"
"Possessed","B006NQQKZO","Vinyl,MP3 Music,Audio, Cassette","16","4.9","The Eyes Of Horror",1987,"death metal"
"Over Kill","B006NTBF7Y","MP3 Music,Audio CD","400","4.7","Horrorscope",1991,"death metal"
"Over Kill","B006NTEQSO","MP3 Music,Audio CD","180","4.7","I Hear Black",1993,"death metal"
"Ministry","B006NTPEXA","MP3 Music,Audio CD","680","4.8","Psalm 69",1992,"death metal"
"Kreator","B006O4AF2O","MP3 Music,Audio CD","415","4.8","Extreme Aggression (Picture Disc)",1989,"death metal"
"Kreator","B006O4SCHE","MP3 Music,Audio CD","280","4.8","Coma Of Souls",1990,"death metal"
"Kreator","B006O4XY8Q","MP3 Music,Audio CD","136","4.5","Renewal",1992,"death metal"
"Kreator","B006O4ZL78","Audio CD,MP3 Music,Audio CD","104","4.5","Cause For Conflict (Metal Box Edition)",1995,"death metal"
"Kreator","B006O5ZFZU","MP3 Music,Audio CD","252","4.8","Violent Revolution",2001,"death metal"
"Kreator","B006OG2GOC","MP3 Music,Vinyl","25","4.9","Behind The Mirror",1987,"death metal"
"Terrorizer","B006OG4KGY","Audio CD","41","4.7","HORDES OF ZOMBIES",2012,"death metal"
"Metal Church","B006OGOIGQ","MP3 Music,Audio CD","424","4.8","Metal Church",1984,"death metal"
"Manowar","B006OH3SZC","MP3 Music,Audio CD","98","4.6","Into Glory Ride",1983,"death metal"
"Manowar","B006OIDD4C","Vinyl,MP3 Music,Audio CD,Audio, Cassette","253","4.7","The Triumph Of Steel",1992,"death metal"
"Saxon","B006OVYCD0","MP3 Music,Audio CD","495","4.7","Wheels Of Steel (Picture Disc)",2005,"death metal"
"Neurosis","B006P43LQA","MP3 Music,Audio CD","36","4.8","Souls At Zero",1992,"death metal"
"Neurosis","B006P55B3A","MP3 Music,Audio CD","106","4.7","Through Silver In Blood",1996,"death metal"
"Candlemass","B006P8UGW8","MP3 Music,Audio CD","66","4.6","Chapter VI",1992,"death metal"
"Voivod","B006PIOMTQ","Vinyl","12","4.8","Too Scared To Scream / Cockroaches (Picture Disc)",1987,"death metal"
"Voivod","B006PJCP1M","Vinyl,MP3 Music,Audio CD","50","4.7","War And Pain",1984,"death metal"
"Voivod","B006PJGQL2","MP3 Music,Audio CD","134","4.8","Rrröööaaarrr",1986,"death metal"
"Machine Head","B006PJOV0U","MP3 Music,Audio CD","317","4.6","The Burning Red",1999,"death metal"
"My Dying Bride","B006PKXPC4","Audio CD,Vinyl","12","4.9","The Thrash Of Naked Limbs",1993,"death metal"
"My Dying Bride","B006PL3D7U","Audio CD,Audio CD,Vinyl","13","4.9","I Am The Bloody Earth",1994,"death metal"
"Iced Earth","B006PLU9SG","MP3 Music,Audio CD","225","4.6","Iced Earth",1990,"death metal"
"Iced Earth","B006PLZC4W","MP3 Music,Audio CD","210","4.6","Burnt Offerings",1995,"death metal"
"Iced Earth","B006PMB7XQ","MP3 Music,Audio CD","287","4.7","The Dark Saga (Picture Disc)",1996,"death metal"
"Iced Earth","B006PMG448","Audio CD","179","4.7","Alive In Athens (Picture Disc Vinyl Set)",1999,"death metal"
"Darkthrone","B006PNPD76","MP3 Music,Audio CD","358","4.8","Under A Funeral Moon",2002,"death metal"
"Darkthrone","B006PO691E","Audio CD,MP3 Music,Audio CD,Vinyl","367","4.8","Panzerfaust (Original Edition)",1995,"death metal"
"Darkthrone","B006POM7OC","MP3 Music,Audio CD","93","4.7","Total Death (Picture Disc)",2005,"death metal"
"Darkthrone","B006POXO26","Audio CD","51","4.8","Goatlord (Original Edition)",2002,"death metal"
"Darkthrone","B006PP8KA6","Audio CD","63","4.6","Plaguewielder (Original Edition)",2001,"death metal"
"Darkthrone","B006PPC4EY","MP3 Music,Audio CD","74","4.5","Sardonic Wrath (Original Edition)",2004,"death metal"
"Darkthrone","B006PPGT1S","MP3 Music,Audio CD","80","4.7","The Cult Is Alive",2006,"death metal"
"Diamond Head","B006PPP1YE","MP3 Music,Audio CD","223","4.7","Lightning To The Nations",1981,"death metal"
"Immortal","B006Q3YTQ6","MP3 Music,Audio CD","199","4.7","All Shall Fall",2009,"death metal"
"Dio","B006QH52MW","MP3 Music,Audio CD","1607","4.8","Holy Diver",1983,"death metal"
"Hammerfall","B006QHS59E","MP3 Music,Audio CD","253","4.8","Legacy Of Kings (Picture Disc)",1998,"death metal"
"Hammerfall","B006QN9D7G","MP3 Music,Audio CD","116","4.7","Crimson Thunder",2002,"death metal"
"Hammerfall","B006QNUFE6","Audio CD,MP3 Music,Audio CD,Vinyl","134","4.6","Chapter V : Unbent, Unbowed, Unbroken (Metal Box Edition)",2005,"death metal"
"Hammerfall","B006QO00PO","MP3 Music,Audio CD","89","4.5","Threshold (Picture Disc)",2006,"death metal"
"Hammerfall","B006QP0FZ8","MP3 Music,Audio CD","177","4.7","Renegade",2000,"death metal"
"Edge of Sanity","B006QP40JU","MP3 Music,Audio CD","19","4.6","Nothing But Death Remains",1991,"death metal"
"Edge of Sanity","B006QP9WE8","MP3 Music,Audio CD","32","4.8","Unorthodox (Original Edition)",1992,"death metal"
"Saint Vitus","B006QQGHD6","Vinyl,Audio CD,Vinyl","22","4.8","V (Original Edition)",1989,"death metal"
"Nevermore","B006RC5TNS","MP3 Music,Audio CD","123","4.7","Dreaming Neon Black",2011,"death metal"
"Nevermore","B006RCAMOE","Audio CD","217","4.7","Dead Heart In A Dead World (Picture Disc)",2000,"death metal"
"Nevermore","B006RCDL92","MP3 Music,Audio CD","103","4.8","Enemies Of Reality",2003,"death metal"
"Nevermore","B006RCH9E0","Vinyl,MP3 Music,Audio CD","210","4.7","This Godless Endeavor",2005,"death metal"
"Pentagram","B006RD8P3I","MP3 Music,Audio CD","41","4.7","Last Rites",2011,"death metal"
"Fear Factory","B006RDT71W","Audio CD,MP3 Music,Audio CD","243","4.7","Mechanize (Tool Box)",2010,"death metal"
"Sodom","B006RK0V1A","Audio CD,Vinyl","125","4.6","In The Sign Of Evil (Original Edition)",1985,"death metal"
"Sodom","B006RKT2SS","Vinyl,MP3 Music,Audio CD","39","4.9","Mortal Way Of Live",1988,"death metal"
"Sodom","B006RNFOZU","MP3 Music,Audio CD","205","4.8","Agent Orange (Metal Box)",1990,"death metal"
"Sodom","B006ROEHYS","MP3 Music,Audio CD","61","4.6","Code Red",2007,"death metal"
"Raven","B006RON2Y4","MP3 Music,Audio CD","76","4.8","Rock Until You Drop (Picture Disc)",1981,"death metal"
"Raven","B006RPWVAY","Vinyl,MP3 Music,Audio CD,Audio, Cassette","53","4.6","Wiped Out (Original Edition)",1982,"death metal"
"Veiled in Scarlet","B006T7VTIU","Audio CD","11","4.8","IDEALISM by Veiled in Scarlet 2012",2012,"death metal"
"Asphyx","B006U7ZUX4","Audio CD,MP3 Music","96","4.8","Deathhammer",2012,"death metal"
"Napalm Death","B006U7ZUZ2","Audio CD,MP3 Music,Vinyl","26","4.5","Utilitarian: Limited",2012,"death metal"
"Napalm Death","B006U7ZVN8","Audio CD,Vinyl","22","4.9","Utilitarian",2012,"death metal"
"Solstice","B006WFSY32","Audio CD","15","4.8","Solstice",2012,"death metal"
"Napalm Death","B006XF2SZ6","Audio CD,Vinyl","35","4.6","Utilitarian",2012,"death metal"
"Dismember","B006Y5WK1C","Audio CD,MP3 Music","21","4.6","Where Iron Crosses Grow",2012,"death metal"
"Bauhaus","B0073Y6MIA","Audio CD","53","4.8","Gotham",1999,"death metal"
"Words of Farewell","B0074DXRHO","Audio CD,MP3 Music","11","4.8","Immersion",2012,"death metal"
"Black Sabbath","B0074SFM36","Audio CD,Vinyl","13","5","Headless Cross (7"" Vinyl)",1989,"death metal"
"Black Sabbath","B0074V9OF0","Vinyl,Audio CD","1110","4.6","Never Say Die",1978,"death metal"
"The White Stripes","B00770W66C","MP3 Music,Audio CD","529","4.8","De Stijl",2000,"death metal"
"The White Stripes","B00775XXPA","Audio CD,MP3 Music,Audio CD,Vinyl","775","4.6","Icky Thump (Japan Edition)",2007,"death metal"
"Cryoshell","B0077U77WK","Audio CD,MP3 Music","36","4.5","Cryoshell",2012,"death metal"
"Unleashed","B0079JOVUU","Audio CD,MP3 Music,Vinyl","37","4.5","Odalheim",2012,"death metal"
"Six Feet Under","B0079JOXO4","Audio CD,MP3 Music,Vinyl","82","4.7","Undead",2012,"death metal"
"Cattle Decapitation","B0079JOYAM","Audio CD,MP3 Music,Vinyl","247","4.8","Monolith of Inhumanity",2012,"death metal"
"blink-182","B007BK3OY6","Audio CD","15","4.7","I Miss You (Picture Disc)",2004,"death metal"
"Job for a Cowboy","B007BNJINO","Audio CD,MP3 Music,Vinyl","69","4.7","Demonocracy",2012,"death metal"
"Children of Bodom","B007FGQQEQ","Audio CD","17","4.8","Follow the Reaper",2012,"death metal"
"Origin","B007IVD9DE","Audio CD,MP3 Music","58","4.7","Antithesis",2012,"death metal"
"Aborted","B007IVD9GG","Audio CD","54","4.8","Global Flatline",2012,"death metal"
"Lock Up","B007KWEMJG","Vinyl,MP3 Music,Audio CD","18","4.7","Hate Breeds Suffering",2012,"death metal"
"Gorod","B007LNJ6L8","Audio CD,MP3 Music,Vinyl","22","4.9","A Perfect Absolution",2012,"death metal"
"The Soft Boys","B007MWWTOO","Vinyl,MP3 Music,Audio CD","23","4.9","A Can Of Bees",1984,"death metal"
"Baha Men","B007MWZCYI","MP3 Music,Audio CD","65","4.6","Underwater Moonlight",1980,"death metal"
"ENGEL","B007NA9Z8S","Audio CD","13","4.8","Blood of Saints",2012,"death metal"
"Sinister","B007OP1FQM","Audio CD,MP3 Music,Vinyl","17","4.7","The Carnage Ending",2012,"death metal"
"Illdisposed","B007OP1G52","Audio CD","14","4.8","Sense the Darkness",2012,"death metal"
"Dying Fetus","B007PLRM12","Audio CD,MP3 Music,Vinyl","225","4.7","Reign Supreme",2012,"death metal"
"Nelson Sargento","B007V1VU9G","Audio CD,MP3 Music,Vinyl","45","4.7","The Laws of Scourge",2012,"death metal"
"Wormed","B007WFQZXW","Audio CD,MP3 Music","14","4.7","Planisphaerium",2012,"death metal"
"Nile","B007Y2W44W","Audio CD,Vinyl","118","4.7","At the Gate of Sethu",2012,"death metal"
"Mantas","B007ZU6HB4","Audio CD,MP3 Music,Vinyl","32","4.6","Death By Metal",2012,"death metal"
"Vore","B0081SRHBI","Audio CD,MP3 Music,Vinyl","21","4.9","Gravehammer",2012,"death metal"
"Kataklysm","B0084O8NH6","Audio CD,MP3 Music,Vinyl","37","4.7","Iron Will: Twenty Years Determined",2012,"death metal"
"Hooded Menace","B0089LT9HW","Audio CD,MP3 Music","9","5","Fulfill the Curse",2012,"death metal"
"Corrosion Of Conformity","B008BC8N44","MP3 Music,Audio CD","73","4.6","Eye For An Eye",1983,"death metal"
"C.O.C","B008BCFAGS","MP3 Music,Audio CD","107","4.7","Animosity",1985,"death metal"
"Corrosion Of Conformity","B008BCIR5E","MP3 Music,Audio CD","380","4.7","Blind",1991,"death metal"
"Corrosion Of Conformity","B008BDYO14","Vinyl,MP3 Music,Audio CD,Audio, Cassette","64","4.7","Technocracy",1987,"death metal"
"The Faceless","B008DL3U5U","Audio CD,MP3 Music,Vinyl","94","4.6","Autotheism",2012,"death metal"
"Deftones","B008G7QHEW","MP3 Music,Audio CD","953","4.8","Adrenaline (Picture Disc)",1995,"death metal"
"Lisa Samson","B008HSRRPI","MP3 Music,Audio CD","79","4.6","Head On",1980,"death metal"
"Bruce Dickinson","B008HUZMVC","Audio CD,MP3 Music","32","4.5","Alive In Studio A",1995,"death metal"
"Bruce Dickinson","B008HV2ENK","Audio CD,MP3 Music,Audio CD,Vinyl","288","4.8","The Chemical Wedding",1998,"death metal"
"Bruce Dickinson","B008HWBGVU","MP3 Music,Audio CD","566","4.8","Accident Of Birth",1997,"death metal"
"Soulfly","B008IHO07Q","MP3 Music,Audio CD","153","4.7","Dark Ages",2005,"death metal"
"Soulfly","B008IHPT94","MP3 Music,Audio CD","245","4.6","Primitive (Picture Disc)",2000,"death metal"
"Possessed","B008IJHIAK","Audio CD,MP3 Music,Vinyl","374","4.7","Seven Churches",2013,"death metal"
"Stoned Jesus","B008LQZ7AS","Vinyl,MP3 Music,Audio CD","66","4.7","Seven Thunders Roar",2012,"death metal"
"AMON","B008LYF6S8","Audio CD,MP3 Music,Audio CD,Vinyl","25","4.7","Liar in Wait",2012,"death metal"
"Tiamat","B008PPUNE0","Audio CD,MP3 Music,Audio, Cassette","60","4.7","Clouds",2012,"death metal"
"Sylosis","B008RZF0A0","Audio CD,MP3 Music","66","4.6","Monolith",2012,"death metal"
"Sarcofago","B008U9Q9EO","MP3 Music,Audio CD","21","4.7","Rotting",1989,"death metal"
"Cerebral Bore","B008W42ZY0","Vinyl,MP3 Music,Audio CD","41","4.7","Maniacal Miscreation",2012,"death metal"
"The Agonist","B008YD6MB6","Audio CD,MP3 Music","65","4.8","Lullabies for the Dormant Mind",2012,"death metal"
"Pig Destroyer","B00920HMM8","Audio CD,MP3 Music,Vinyl","107","4.7","Book Burner",2012,"death metal"
"Immolation","B0093754XE","Audio CD,MP3 Music,Vinyl","64","4.7","Unholy Cult",2013,"death metal"
"Kyuss","B00957MI5O","MP3 Music,Audio CD","808","4.7","Welcome To Sky Valley",1994,"death metal"
"Deserted Fear","B00969LYYM","Audio CD,MP3 Music,Vinyl","63","4.7","My Empire",2012,"death metal"
"Coroner","B0096FIFTS","MP3 Music,Audio CD","125","4.6","R.I.P.",1987,"death metal"
"Death","B009INAGY0","Audio CD,MP3 Music,Vinyl","1035","4.9","Spiritual Healing",2012,"death metal"
"Unleash The Archers","B009SX9AV0","Audio CD,MP3 Music","115","4.7","Demons Of The Astrowaste",2011,"death metal"
"Dissection","B00A6ITBV0","Vinyl,MP3 Music,Audio CD","27","4.6","Live in Stockholm 2004",2013,"death metal"
"Entombed","B00A81MG9Y","Vinyl,MP3 Music,Audio CD","300","4.9","Left Hand Path - Remastered in Full Dynamic Range",2013,"death metal"
"Eternal Tears of Sorrow","B00A8CUEAG","Audio CD,MP3 Music","25","4.6","Saivon Lapsi",2013,"death metal"
"Krisiun","B00A8NWOX0","Audio CD,MP3 Music,Vinyl","28","4.6","Apocalyptic Revelation",2012,"death metal"
"Ulcerate","B00AAAA9RO","Vinyl,MP3 Music,Audio CD","38","4.6","The Destroyers Of All",2013,"death metal"
"Krisiun","B00AAVML3I","Audio CD,MP3 Music,Vinyl","21","4.5","Black Force Domain",2012,"death metal"
"Septic Flesh","B00ABIRGIA","Audio CD,MP3 Music,Vinyl","43","4.7","Mystic Places of Dawn",2013,"death metal"
"Ring of Saturn","B00AJLHUUS","Audio CD,MP3 Music,Vinyl","81","4.7","Dingir",2013,"death metal"
"Sulphur Aeon","B00ANDVN00","Audio CD,MP3 Music,Vinyl","43","4.8","Swallowed By Theocean's Tide",2014,"death metal"
"Napalm Death","B00ANL920A","Audio CD,MP3 Music","48","4.6","Enemy of the Music Business / Leaders Not Follower",2013,"death metal"
"PORTAL","B00AOO5QQU","Audio CD,MP3 Music","26","4.7","Vexovoid",2013,"death metal"
"Defeated Sanity","B00AQ6J3S8","Audio CD,MP3 Music,Vinyl","42","4.7","Passages Into Deformity",2013,"death metal"
"Jungle Rot","B00ARSI46M","Audio CD,MP3 Music,Vinyl","26","4.6","Skin The Living",2013,"death metal"
"Enforcer","B00ATRPG8U","Audio CD,MP3 Music,Vinyl","43","4.7","デス・バイ・ファイア",2013,"death metal"
"Suffocation","B00AXGX4G8","Audio CD,MP3 Music,Vinyl","132","4.8","Pinnacle of Bedlam reg",2013,"death metal"
"Cryptopsy","B00AXGX4RM","Audio CD,MP3 Music,Vinyl","79","4.6","Blasphemy Made Flesh",2013,"death metal"
"Cannibal Corpse","B00AXGX4ZY","Vinyl,MP3 Music,Audio CD","313","4.7","Butchered at Birth [PICTURE DISC]",2013,"death metal"
"Suffocation","B00AXGX5SU","Audio CD,MP3 Music,Vinyl","132","4.8","Pinnacle of Bedlam",2013,"death metal"
"Iron Maiden","B00B2E4WCA","Audio CD,Vinyl","123","4.6","The Trooper",1983,"death metal"
"Iron Maiden","B00B2Z9TEU","Vinyl,Vinyl","87","4.5","Aces High (7"" Vinyl)",1984,"death metal"
"Bloodbath","B00B34AD9U","Audio CD,MP3 Music,Vinyl,Audio, Cassette","190","4.8","Nightmares Made Flesh",2013,"death metal"
"Iron Maiden","B00B5OXH8M","Audio CD,Vinyl","30","4.7","Out Of The Silent Planet (Red Vinyl)",2000,"death metal"
"Iron Maiden","B00B670NDK","Vinyl,Audio CD","17","4.8","Wasted Years · Stranger In A Strange Land",1990,"death metal"
"Six Feet Under","B00B671VKY","Audio CD,MP3 Music,Vinyl","90","4.7","Unborn",2013,"death metal"
"Whitechapel","B00B6BA7W8","Audio CD,Audio CD","113","4.7","Somatic Defilement",2013,"death metal"
"Iron Maiden","B00B6H0L5U","Audio CD,Vinyl","16","4.8","2 Minutes To Midnight - Aces High",1990,"death metal"
"Iron Maiden","B00B6IZCLC","Vinyl,Audio CD","23","4.8","Women In Uniform - Twilight Zone",1990,"death metal"
"Ghoul","B00BFTHSX2","Vinyl,MP3 Music,Audio CD","17","4.8","Maniaxe",2013,"death metal"
"Vader","B00BGN6FZY","Audio CD,MP3 Music,Audio CD,Vinyl","8","4.9","Sothis",2013,"death metal"
"Eisregen","B00BGN6GHG","Vinyl,MP3 Music,Audio CD","36","4.4","Todestage",2013,"death metal"
"Atrocity","B00BJDAT3U","Audio CD,MP3 Music,Vinyl","20","4.8","Okkult",2013,"death metal"
"Abhorrence","B00BK7FFIO","Audio CD,MP3 Music,Audio CD,Vinyl","16","4.7","Completely Vulgar",2013,"death metal"
"Arsis","B00BMTX3U2","Audio CD","34","4.6","Unwelcome",2013,"death metal"
"Metallica","B00BNNLXE0","MP3 Music,Audio CD","7502","4.8","Ride The Lightning (Original Import Edition)",1984,"death metal"
"Metallica","B00BNYF6Q0","MP3 Music,Audio CD","7714","4.8","Master Of Puppets",1986,"death metal"
"Beyond Creation","B00BOZACSA","Audio CD,MP3 Music,Vinyl,Audio, Cassette","138","4.8","The Aura",2013,"death metal"
"Metallica","B00BP1919Y","Paperback","134","4.8","Metallica",2008,"death metal"
"Heaven Shall Burn","B00BQI4B7I","Audio CD,Vinyl","178","4.7","Veto",2013,"death metal"
"Slayer","B00BV0W7ZE","Audio CD,MP3 Music","842","4.8","Seasons in the Abyss",2014,"death metal"
"Akercocke","B00BXHE01O","Audio CD,MP3 Music,Audio CD","27","4.6","Words That Go Unspoken, Deeds",2013,"death metal"
"Napalm Death","B00BXHE1Y0","Audio CD","8","5","Fear, Emptiness",2013,"death metal"
"Hypocrisy","B00BZTWYWM","Audio CD,MP3 Music,Vinyl","52","4.6","Osculum Obscenum",2013,"death metal"
"Immolation","B00BZW5X22","Audio CD,MP3 Music,Vinyl","76","4.6","Kingdom of Conspiracy",2013,"death metal"
"Gyze","B00C13BJCM","Audio CD,MP3 Music","26","4.6","Fascinating Violence",2013,"death metal"
"Mortuary Drape","B00C1GBQIQ","Audio CD,MP3 Music,Audio CD,Vinyl","15","4.6","Tolling 13 Knell 4 Bonus Tracks",2017,"death metal"
"Dark Tranquillity","B00C70FG2S","Audio CD,MP3 Music,Vinyl","121","4.6","Construct",2013,"death metal"
"Voivod","B00CAALZ7K","MP3 Music,Audio CD","169","4.8","Angel Rat",1991,"death metal"
"The Black Dahlia Murder","B00CCEHYY2","Audio CD,MP3 Music,Vinyl","211","4.7","Everblack",2013,"death metal"
"Atrocity","B00CDCPA3K","Vinyl,MP3 Music,Audio CD","20","4.8","Okkult",2013,"death metal"
"Darkane","B00CFX4XX0","Audio CD,MP3 Music,Vinyl","21","4.8","Darkane : Sinister Supremacy",2013,"death metal"
"Hypocrisy","B00CI7C84Y","Audio CD","18","4.6","Into the Abyss",2013,"death metal"
"Exodus","B00CJN7J50","MP3 Music,Audio CD","714","4.7","Bonded By Blood",1985,"death metal"
"Cryptopsy","B00CJUL99K","Audio CD,MP3 Music,Vinyl,Audio, Cassette","92","4.5","Whisper Supremacy",2013,"death metal"
"Autopsy","B00CL1CA40","Audio CD,MP3 Music,Vinyl","34","4.6","The Headless Ritual Jewel Case",2017,"death metal"
"Stoned Jesus","B00CM1S1SI","Accessory,MP3 Music,Audio CD","24","4.7","First Communion (Black)",2010,"death metal"
"Mayhem","B00CPEJQVI","Audio CD","92","4.6","Chimera (Picture Disc)",2004,"death metal"
"HYPOCRISY","B00CPQ1OU2","Audio CD","32","4.8","Fourth Dimension",2013,"death metal"
"Theatre of Tragedy","B00CY097L2","Audio CD,MP3 Music,Vinyl","51","4.7","THEATRE OF TRAGEDY",2013,"death metal"
"Theatre of Tragedy","B00CY097Y4","Audio CD,MP3 Music,Vinyl","120","4.7","VELVET DARKNESS THEY FEAR",2013,"death metal"
"Slayer","B00D0H0VT0","Audio CD,Audio CD,Vinyl,Audio, Cassette","43","4.9","Decade Of Aggression Live (Commemorative Edition)",1992,"death metal"
"Hypocrisy","B00D4ABY3A","Audio CD","15","4.8","Penetralia + Osculum Obscenum double",2013,"death metal"
"Saltatio Mortis","B00D4LW410","Audio CD,MP3 Music","50","4.7","Wachstum Ueber Alles",2013,"death metal"
"Revocation","B00DCRE1OE","Audio CD,MP3 Music,Vinyl","80","4.8","Revocation",2013,"death metal"
"Exhumed","B00DCRE23E","Audio CD,MP3 Music,Vinyl","33","4.7","Necrocracy",2013,"death metal"
"Fleshgod Apocalypse","B00DIQWTZM","Audio CD,MP3 Music","26","4.9","Labyrinth",2013,"death metal"
"Ulcerate","B00DMWBSPO","Audio CD,MP3 Music,Vinyl","28","4.9","Vermis",2013,"death metal"
"Fleshgod Apocalypse","B00DPKQ6FA","Audio CD","81","4.5","Labyrinth",2013,"death metal"
"Gorguts","B00DPMFLRW","Audio CD,MP3 Music,Vinyl","101","4.7","Colored Sands",2013,"death metal"
